bill_type,bill_year,bill_congress,rouge_l,rouge_1,rouge_2,rouge_3,bleu_score
s,113,2212,0.321969697,0.392676768,0.346396966,0.278481013,0.399124808
s,113,2213,0.392670157,0.5,0.391076115,0.271052632,0.515286433
s,113,2214,0.261874198,0.364569961,0.290862291,0.198709677,0.478567887
s,113,2215,0.294117647,0.404024768,0.350890782,0.241860465,0.383038957
s,113,2217,0.332155477,0.408127208,0.369911504,0.292553191,0.416526685
s,113,2218,0.510121457,0.773279352,0.613821138,0.457142857,0.543032147
s,113,2219,0.463302752,0.804281346,0.598774885,0.395705521,0.48104405
s,113,2220,0.457875458,0.593406593,0.521100917,0.411764706,0.428868247
s,113,2221,0.504409171,0.779541446,0.654867257,0.60035524,0.58593776
s,113,2222,0.246440307,0.278203724,0.266447368,0.245883644,0.397127203
s,113,2225,0.311715481,0.382845188,0.341361257,0.255765199,0.388778572
s,113,2226,0.302243211,0.380165289,0.35106383,0.273372781,0.385314881
s,113,2227,0.392344498,0.778947368,0.544582934,0.297790586,0.480362257
s,113,2228,0.376569038,0.530543933,0.462699078,0.344248531,0.46412844
s,113,222,0.374468085,0.50893617,0.383631714,0.274978651,0.465875431
s,113,2230,0.26897019,0.289295393,0.282033898,0.26797829,0.340781898
s,113,2231,0.282706767,0.310776942,0.296036126,0.26418885,0.387636684
s,113,2232,0.34533977,0.446342369,0.422891119,0.354778728,0.352016537
s,113,2234,0.367346939,0.524781341,0.46234676,0.333138515,0.411460562
s,113,2235,0.327625571,0.423515982,0.387428571,0.33180778,0.397125341
s,113,2237,0.459546926,0.8802589,0.624864865,0.426868906,0.512031038
s,113,2238,0.17961511,0.191732003,0.174750357,0.14703783,0.347580929
s,113,223,0.422836753,0.690454951,0.53976765,0.356311549,0.459469178
s,113,2240,0.388278388,0.466422466,0.41370869,0.311656442,0.465427865
s,113,2241,0.313609467,0.396449704,0.324444444,0.235905045,0.427388802
s,113,2242,0.2784,0.340266667,0.309663641,0.254409407,0.387958159
s,113,2243,0.348817568,0.483952703,0.419273035,0.302030457,0.380670265
s,113,2244,0.069743094,0.078118708,0.068143375,0.058325949,0.250564173
s,113,2245,0.358974359,0.579881657,0.356435644,0.155069583,0.649852202
s,113,2246,0.339211618,0.46473029,0.42886812,0.33991684,0.406634213
s,113,2248,0.30284676,0.444579043,0.346876895,0.244080146,0.427897107
s,113,2249,0.387182911,0.445927904,0.425702811,0.373154362,0.498706328
s,113,224,0.371523915,0.420467186,0.402004454,0.371237458,0.399592153
s,113,2250,0.15792235,0.201993704,0.156430446,0.119222689,0.335004958
s,113,2251,0.726104418,0.758232932,0.73531778,0.699435939,0.451507338
s,113,2252,0.649842271,0.842271293,0.686708861,0.555555556,0.589410016
s,113,2253,0.387772926,0.665502183,0.491688539,0.297984224,0.446735717
s,113,2254,0.26994302,0.356125356,0.310049893,0.210413695,0.37005485
s,113,2256,0.298416975,0.367126979,0.339063027,0.294097808,0.371424284
s,113,2257,0.516637478,0.866900175,0.636842105,0.479789104,0.514021712
s,113,2258,0.457589286,0.707589286,0.597315436,0.452914798,0.500653169
s,113,2259,0.392026578,0.604651163,0.44173141,0.307007786,0.507196094
s,113,225,0.26442953,0.280536913,0.274193548,0.250336474,0.384655434
s,113,2263,0.356792144,0.595744681,0.377668309,0.200988468,0.53860997
s,113,2265,0.448938322,0.600606673,0.557244174,0.483248731,0.476135138
s,113,2266,0.260143198,0.31026253,0.289012739,0.245418327,0.368588073
s,113,2267,0.175742574,0.193069307,0.172755418,0.129491945,0.328773255
s,113,2268,0.301736614,0.36251809,0.347574222,0.302898551,0.360136253
s,113,2269,0.427546628,0.761836442,0.591954023,0.395683453,0.435370195
s,113,226,0.433333333,0.816666667,0.537604457,0.32122905,0.537284966
s,113,2272,0.556886228,0.912175649,0.804,0.70741483,0.520361614
s,113,2273,0.294543699,0.393046837,0.350894152,0.27672956,0.394827633
s,113,2274,0.410413476,0.525267994,0.470858896,0.410138249,0.446861227
s,113,2275,0.384193194,0.713501647,0.464246425,0.233737596,0.4979381
s,113,2276,0.393555811,0.582278481,0.44982699,0.29132948,0.4961683
s,113,2278,0.434017595,0.721407625,0.547058824,0.348082596,0.528556637
s,113,2282,0.694444444,0.796296296,0.687306502,0.614906832,0.586741158
s,113,2283,0.428781204,0.672540382,0.512518409,0.35450517,0.547197164
s,113,2284,0.626943005,0.739637306,0.693904021,0.62987013,0.453539399
s,113,2285,0.431372549,0.776772247,0.583081571,0.36913767,0.462321479
s,113,2286,0.280853903,0.341561041,0.314419226,0.254509018,0.358794718
s,113,2287,0.322856034,0.464881645,0.403106796,0.276719782,0.383141648
s,113,2289,0.229426434,0.286284289,0.218671992,0.146926537,0.401060009
s,113,228,0.362745098,0.487745098,0.405405405,0.285714286,0.454371286
s,113,2290,0.49704142,0.818934911,0.638196916,0.432818074,0.551325112
s,113,2291,0.403041825,0.711026616,0.492366412,0.275862069,0.533894986
s,113,2292,0.209111904,0.248582826,0.224322621,0.174406388,0.322500057
s,113,2293,0.461279461,0.653198653,0.516891892,0.369491525,0.605722455
s,113,2294,0.344039971,0.516773733,0.476054325,0.382247674,0.419326595
s,113,2295,0.232209738,0.275280899,0.250234302,0.199812383,0.368643247
s,113,2296,0.420913302,0.56783587,0.535453943,0.440610484,0.427782988
s,113,2297,0.451237263,0.832605531,0.677842566,0.487591241,0.453528762
s,113,2298,0.43490701,0.629470672,0.401721664,0.261870504,0.512163579
s,113,2299,0.474716202,0.57997936,0.523267839,0.433160622,0.493822285
s,113,229,0.575384615,0.726153846,0.654320988,0.609907121,0.617252283
s,113,22,0.4075,0.69,0.563204005,0.378446115,0.447213595
s,113,2300,0.325462668,0.419910657,0.4,0.332693538,0.407253768
s,113,2301,0.340977069,0.414755733,0.376247505,0.308691309,0.384412566
s,113,2302,0.430927835,0.635051546,0.506198347,0.3436853,0.492871318
s,113,2303,0.486388385,0.638838475,0.561818182,0.459016393,0.475073923
s,113,2304,0.186186186,0.221676222,0.198852772,0.155780268,0.328832746
s,113,2305,0.399082569,0.635321101,0.466666667,0.304147465,0.489487926
s,113,2306,0.371843917,0.407804132,0.396630934,0.370881226,0.367734616
s,113,2307,0.433829287,0.529365701,0.498823529,0.454045562,0.451921756
s,113,2308,0.43047619,0.457142857,0.435946463,0.406909789,0.721171453
s,113,2310,0.45472837,0.663983903,0.524193548,0.373737374,0.48958597
s,113,2311,0.442424242,0.803030303,0.598784195,0.393292683,0.525252654
s,113,2312,0.249034749,0.333011583,0.275362319,0.191489362,0.385984584
s,113,2313,0.421052632,0.646859083,0.547619048,0.403747871,0.460102139
s,113,2314,0.376603386,0.466906106,0.448895737,0.405141388,0.394256678
s,113,2315,0.347621291,0.4955252,0.443187176,0.336951392,0.405972752
s,113,2318,0.456,0.672,0.510040161,0.399193548,0.6466581
s,113,2319,0.325648415,0.435158501,0.3997114,0.291907514,0.417802824
s,113,231,0.650340136,0.865306122,0.684856753,0.569083447,0.55762196
s,113,2320,0.603960396,0.607260726,0.599337748,0.591362126,0.667839643
s,113,2321,0.358285349,0.550223928,0.463805253,0.316869788,0.418161007
s,113,2323,0.345762712,0.524293785,0.455266138,0.295119183,0.455751738
s,113,2324,0.48,0.763636364,0.670309654,0.600364964,0.485127971
s,113,2325,0.293103448,0.387356322,0.35443038,0.288018433,0.38945359
s,113,2326,0.322052402,0.436681223,0.374863388,0.291028446,0.393853028
s,113,2327,0.369519833,0.533402923,0.484848485,0.367154812,0.38253465
s,113,2328,0.337972167,0.365805169,0.346613546,0.289421158,0.433524564
s,113,2329,0.290418354,0.337381916,0.323521469,0.280464739,0.34183438
s,113,232,0.429824561,0.662280702,0.471365639,0.362831858,0.636911463
s,113,2330,0.220555801,0.26157918,0.235657546,0.204856512,0.320576794
s,113,2331,0.294269871,0.367467652,0.33518313,0.253239541,0.350642901
s,113,2332,0.455470738,0.783715013,0.477040816,0.304347826,0.559493936
s,113,2333,0.434845212,0.780417567,0.609949531,0.479422383,0.47211602
s,113,2336,0.381443299,0.696907216,0.48553719,0.291925466,0.561951487
s,113,2337,0.338600451,0.437923251,0.395927602,0.303854875,0.460559365
s,113,2338,0.453385672,0.771344455,0.59193707,0.4591133,0.486689048
s,113,233,0.602888087,0.606498195,0.597826087,0.592727273,0.692076211
s,113,2340,0.45559322,0.721355932,0.646300068,0.552005438,0.455495512
s,113,2341,0.353903346,0.557620818,0.489947878,0.37733035,0.42706475
s,113,2342,0.426027397,0.676712329,0.587105624,0.409340659,0.437882687
s,113,2344,0.345806452,0.464516129,0.434108527,0.397153946,0.408851891
s,113,2345,0.430769231,0.76043956,0.472406181,0.279379157,0.598379008
s,113,2346,0.207119741,0.254045307,0.202593193,0.116883117,0.422700077
s,113,2347,0.554347826,0.871376812,0.689655172,0.514545455,0.491997418
s,113,2348,0.524046434,0.905472637,0.725457571,0.61769616,0.586139062
s,113,2349,0.267610381,0.316144253,0.298819562,0.238272022,0.333866455
s,113,234,0.408163265,0.805585392,0.529601722,0.306364617,0.508905576
s,113,2350,0.405931418,0.546802595,0.4363974,0.331162791,0.451346702
s,113,2352,0.298071303,0.40327294,0.344060854,0.235500879,0.406504734
s,113,2353,0.370689655,0.507183908,0.444604317,0.332853026,0.420756718
s,113,2354,0.272270115,0.337643678,0.312724659,0.271223022,0.358872043
s,113,2355,0.442048518,0.757412399,0.545945946,0.357723577,0.556472613
s,113,2356,0.378117458,0.513274336,0.464141821,0.366424536,0.460971953
s,113,2357,0.618141097,0.732362822,0.682379349,0.627671541,0.5729794
s,113,2358,0.427745665,0.757225434,0.608108108,0.421663443,0.461736631
s,113,2359,0.194583224,0.230344465,0.193107077,0.145301395,0.331008198
s,113,235,0.540250447,0.847942755,0.567324955,0.389189189,0.59237236
s,113,2361,0.227672956,0.274842767,0.245437382,0.212846348,0.347979698
s,113,2362,0.465437788,0.470046083,0.453703704,0.427906977,0.712104313
s,113,2364,0.27340824,0.306046014,0.298179872,0.287091591,0.309463215
s,113,2365,0.472289157,0.86746988,0.625603865,0.377723971,0.530837057
s,113,2367,0.395384615,0.524615385,0.463790447,0.362654321,0.43880747
s,113,2368,0.229036635,0.278426052,0.268802607,0.237435479,0.328689337
s,113,2369,0.674911661,0.802120141,0.705673759,0.647686833,0.608308975
s,113,236,0.419543974,0.591530945,0.515329419,0.404964076,0.408817279
s,113,2370,0.444444444,0.572444444,0.537845058,0.456735058,0.443955766
s,113,2371,0.2414307,0.295081967,0.255223881,0.192825112,0.430543648
s,113,2372,0.357017029,0.450968878,0.427983539,0.375515009,0.412457987
s,113,2373,0.769620253,0.850632911,0.804071247,0.746803069,0.579945167
s,113,2375,0.475609756,0.807317073,0.58190709,0.397058824,0.541291383
s,113,2376,0.508250825,0.854785479,0.582781457,0.418604651,0.555083788
s,113,2377,0.391752577,0.503681885,0.410635155,0.32,0.539732797
s,113,237,0.308704062,0.41934236,0.378629501,0.289035258,0.362720184
s,113,2380,0.265402844,0.3507109,0.290628707,0.188836105,0.392450157
s,113,2381,0.433224756,0.788273616,0.607843137,0.518032787,0.56400754
s,113,2382,0.375603865,0.646135266,0.53688029,0.382566586,0.433928306
s,113,2383,0.529537367,0.691814947,0.611546686,0.496788009,0.452672127
s,113,2384,0.391086351,0.583844011,0.52983826,0.427694026,0.40824829
s,113,2386,0.30873888,0.415489273,0.370874804,0.272679601,0.393205317
s,113,2387,0.557781202,0.859784284,0.680555556,0.500772798,0.469456352
s,113,238,0.180873181,0.1995842,0.187933426,0.169326856,0.354605392
s,113,2391,0.371610845,0.466507177,0.431763767,0.353833866,0.380613575
s,113,2392,0.533123028,0.867507886,0.64556962,0.476190476,0.578774078
s,113,2393,0.382882883,0.629129129,0.502255639,0.295180723,0.442599887
s,113,2394,0.36235708,0.450307828,0.416373239,0.342731278,0.393261286
s,113,2395,0.446236559,0.451612903,0.443243243,0.423913043,0.759835686
s,113,2396,0.292299633,0.317967522,0.303459119,0.273203985,0.327788281
s,113,2397,0.421621622,0.745945946,0.577235772,0.375,0.586620491
s,113,2398,0.312962963,0.47962963,0.339517625,0.156133829,0.460102139
s,113,2399,0.261989057,0.307692308,0.282125604,0.238478891,0.358370173
s,113,239,0.632420091,0.860730594,0.709382151,0.580275229,0.546748825
s,113,23,0.455235205,0.734446131,0.642857143,0.497716895,0.481293178
s,113,2400,0.155345371,0.175981657,0.162317178,0.124533716,0.326265627
s,113,2401,0.17042331,0.189114898,0.182718767,0.163085399,0.367708076
s,113,2402,0.551772064,0.740792217,0.67223382,0.589547038,0.450914989
s,113,2403,0.29738781,0.341594106,0.30583501,0.231027535,0.401209082
s,113,2404,0.296747967,0.426829268,0.309572301,0.197959184,0.474448523
s,113,2405,0.459107807,0.710037175,0.579143389,0.416044776,0.492098621
s,113,2406,0.462057336,0.785834739,0.558375635,0.400679117,0.588725371
s,113,2407,0.374844334,0.524283935,0.471321696,0.365792759,0.424430588
s,113,2409,0.276296074,0.328438717,0.310644678,0.261626163,0.341713123
s,113,240,0.591943958,0.858143608,0.710017575,0.582010582,0.539020966
s,113,2412,0.435548439,0.698158527,0.532477947,0.340562249,0.454258497
s,113,2413,0.249144812,0.302736602,0.276668568,0.203196347,0.345164467
s,113,2414,0.243042672,0.269016698,0.252788104,0.206703911,0.400696353
s,113,2415,0.410794603,0.650674663,0.427067669,0.295625943,0.54803599
s,113,2416,0.577253219,0.80472103,0.705376344,0.631465517,0.542443493
s,113,2417,0.334773218,0.443844492,0.384864865,0.275974026,0.398259108
s,113,2418,0.146871795,0.162871795,0.151036323,0.131389858,0.305676579
s,113,2419,0.407885792,0.562882393,0.506466984,0.381731425,0.423899239
s,113,241,0.351409978,0.488069414,0.431053203,0.330434783,0.425408776
s,113,2420,0.325406758,0.414267835,0.352130326,0.222082811,0.408572941
s,113,2424,0.198569969,0.230847804,0.211322297,0.173379677,0.313990318
s,113,2425,0.325732899,0.412284784,0.384722869,0.315151515,0.372990172
s,113,2426,0.64079602,0.766169154,0.707876371,0.609390609,0.474215019
s,113,2427,0.235062377,0.265265923,0.252956636,0.226166995,0.339357275
s,113,2428,0.502057613,0.66872428,0.536082474,0.376033058,0.490094104
s,113,2429,0.48574238,0.794493609,0.602955665,0.465942744,0.490398605
s,113,2431,0.586387435,0.884816754,0.745406824,0.647368421,0.550457977
s,113,2433,0.276416231,0.323021294,0.299155609,0.262374245,0.372390989
s,113,2434,0.431596091,0.749185668,0.582381729,0.401960784,0.473529859
s,113,2435,0.64742268,0.86185567,0.679089027,0.553014553,0.575644637
s,113,2436,0.399484536,0.737113402,0.472868217,0.295336788,0.574186587
s,113,2439,0.300542741,0.366350068,0.338764426,0.269021739,0.361416122
s,113,243,0.333333333,0.427184466,0.357142857,0.260586319,0.655996557
s,113,2440,0.307532468,0.441558442,0.386895476,0.298802707,0.416805765
s,113,2441,0.31902834,0.424291498,0.366585564,0.28432169,0.459028381
s,113,2442,0.38929169,0.58337981,0.492462312,0.384572387,0.426079725
s,113,2443,0.494308943,0.505691057,0.498371336,0.486133768,0.421473838
s,113,2444,0.028132099,0.028481566,0.026736566,0.023855295,0.207715031
s,113,2445,0.308246309,0.357940223,0.340900901,0.282726289,0.341660737
s,113,2446,0.596685083,0.865561694,0.739852399,0.661737523,0.537832379
s,113,2447,0.411764706,0.478991597,0.398876404,0.298591549,0.624575655
s,113,244,0.50174216,0.773519164,0.555944056,0.375438596,0.634367258
s,113,2451,0.255137845,0.298746867,0.284353059,0.24736578,0.325311888
s,113,2453,0.331337325,0.536926148,0.38,0.236472946,0.463224257
s,113,2454,0.3433923,0.595213319,0.339937435,0.148380355,0.4894232
s,113,2456,0.382480486,0.481352992,0.453125,0.389226759,0.362884809
s,113,2457,0.40192926,0.778135048,0.583870968,0.349514563,0.547167685
s,113,2459,0.293598234,0.395143488,0.309392265,0.205752212,0.420524632
s,113,245,0.427030913,0.626887132,0.545716343,0.376351839,0.42919986
s,113,2461,0.219609687,0.259581472,0.241825453,0.204283361,0.324536071
s,113,2464,0.62633452,0.683274021,0.609318996,0.555956679,0.685762329
s,113,2465,0.373555841,0.532734275,0.4781491,0.387387387,0.428609015
s,113,2466,0.675229358,0.708256881,0.666666667,0.613678373,0.610003446
s,113,2467,0.649227111,0.810939358,0.717520858,0.633213859,0.533121119
s,113,2468,0.473193473,0.636363636,0.551401869,0.416861827,0.477928966
s,113,2469,0.504599212,0.662286465,0.577075099,0.462351387,0.481576196
s,113,2470,0.241343127,0.264428122,0.248818898,0.217436975,0.327530412
s,113,2471,0.312700107,0.431163287,0.368589744,0.263101604,0.401865766
s,113,2472,0.408074982,0.64888248,0.589169675,0.480115691,0.455034774
s,113,2473,0.260199005,0.316915423,0.302140368,0.260956175,0.32341267
s,113,2474,0.240325866,0.305498982,0.286298569,0.242299795,0.741700481
s,113,2476,0.441441441,0.634491634,0.601804124,0.508387097,0.423597852
s,113,2477,0.599799398,0.892678034,0.687437186,0.545820745,0.523406005
s,113,2478,0.533700138,0.847317744,0.686896552,0.567081604,0.560506582
s,113,2479,0.413631022,0.792009401,0.513545347,0.266824085,0.491980851
s,113,247,0.286821705,0.391472868,0.355339806,0.29766537,0.451662688
s,113,2480,0.268469338,0.344760985,0.309328178,0.24383164,0.403003086
s,113,2481,0.231974922,0.279623824,0.220966729,0.157133878,0.413346759
s,113,2483,0.28290469,0.393343419,0.324242424,0.183611533,0.427391798
s,113,2485,0.18125,0.2025,0.182728411,0.115288221,0.389757495
s,113,2487,0.279932546,0.413153457,0.33277027,0.243654822,0.451928288
s,113,2488,0.420382166,0.629299363,0.546615581,0.455825864,0.581287616
s,113,2489,0.177514793,0.20803488,0.188843877,0.144059869,0.334602758
s,113,248,0.654471545,0.691056911,0.636734694,0.56147541,0.618352292
s,113,2490,0.654545455,0.731313131,0.677484787,0.635437882,0.598538938
s,113,2492,0.352045671,0.508087536,0.430886559,0.340019102,0.448961695
s,113,2493,0.60456942,0.608084359,0.599647266,0.594690265,0.673466679
s,113,2494,0.370017847,0.511600238,0.46694461,0.403100775,0.434544622
s,113,2495,0.35280236,0.514454277,0.443000591,0.347723241,0.437614786
s,113,2496,0.546848382,0.597955707,0.561433447,0.517948718,0.461878551
s,113,249,0.273240883,0.343091936,0.32596401,0.232629954,0.378374636
s,113,24,0.179534884,0.220465116,0.191806331,0.151910531,0.381265356
s,113,2500,0.305145414,0.36689038,0.336766682,0.294038548,0.369905483
s,113,2501,0.430160692,0.78368356,0.513011152,0.305590062,0.514327199
s,113,2502,0.438133874,0.75862069,0.552471225,0.326779661,0.446070954
s,113,2504,0.275077559,0.345398139,0.322981366,0.271502591,0.400222749
s,113,2505,0.333195876,0.432164948,0.40610813,0.33952912,0.381871985
s,113,2507,0.347727273,0.520454545,0.4738041,0.388127854,0.493052489
